gene	Barbera_Touch	Negroamaro_Touch	Primitivo_Touch	Refosco_Touch	Sangiovese_Touch
Vitvi03g00139	5873.26	5566.91	5531.01	4683.96	5925.91
Vitvi06g00995	0.475198	0.265492	0	1.84506	0
Vitvi06g00992	1.4256	1.35855	2.80635	1.08367	2.19529
Vitvi06g00993	25.9149	25.3281	24.2263	21.1374	34.931
Vitvi06g00990	272.73	192.874	332.794	249.77	261.568
Vitvi06g00991	41.7174	26.9202	33.5576	33.1454	43.1281
Vitvi14g02761	8.98495	85.1536	6.93787	39.7578	2.88382
Vitvi06g00998	12.2886	9.02177	7.11021	9.75411	0.960812
Vitvi19g02024	0.226206	6.86666	0.320729	0	0
Vitvi19g02020	1006.99	860.306	960.516	824.433	994.994
Vitvi19g02021	841.47	487.014	581.058	616.596	761.122
Vitvi19g02022	65.328	200.467	91.6415	134.621	124.538
Vitvi19g02029	0.226206	5.2582	2.24228	5.08201	1.2542
Vitvi01g01096	2.21817	0.800354	2.31967	1.80492	2.55097
Vitvi01g01090	3.53151	1.93622	2.95056	0.554879	2.23474
Vitvi01g01098	420.993	427.835	451.755	481.121	459.808
Vitvi09g01432	38.7716	97.218	44.2718	14.7494	1.58566
Vitvi12g02454	3.96114	1.08918	7.62158	1.32096	3.13325
Vitvi04g01919	0.226206	1.09306	0.867233	0.832319	5.65689
Vitvi04g01918	93.2526	155.979	112.165	114.883	145.83
