gene	Barbera_Soft	Negroamaro_Soft	Primitivo_Soft	Refosco_Soft	Sangiovese_Soft
Vitvi03g01822	9.21647	27.3682	20.0271	27.7201	14.0609
Vitvi03g01824	18.2899	9.69149	16.8896	17.6398	18.8196
Vitvi03g01825	107.874	141.862	116.105	137.412	152.388
Vitvi03g01826	0	0.347846	2.93675	0	2.15851
Vitvi13g01966	8253.6	4462.79	9729.44	5797.85	6057.84
Vitvi13g01965	7.58035	5.19961	5.22148	9.82901	6.91717
Vitvi13g01960	11.5237	9.72656	19.8202	13.4654	18.4517
Vitvi13g01961	219.972	199.399	173.073	162	151.502
Vitvi12g01163	28.4435	38.0443	36.5443	51.196	38.9372
Vitvi12g01162	3.79111	5.02922	4.57997	8.91598	6.28845
Vitvi12g01161	22.7321	26.4833	28.199	38.5004	27.1532
Vitvi18g01469	4.94288	8.50767	6.54699	3.98893	8.57424
Vitvi12g01169	271.855	217.237	273.459	442.701	341.179
Vitvi09g00363	1065.03	804.44	887.959	510.172	855.56
Vitvi09g00361	447.289	884.432	944.343	590.367	1069.66
Vitvi09g00366	2.25788	1.07861	0.345056	0.765694	2.90051
Vitvi09g00364	0	0.306752	1.38022	0.705162	1.97143
Vitvi09g00365	27.288	37.4308	27.0803	37.2571	34.4497
Vitvi09g00368	1.59749	2.68853	2.2862	0	3.25434
Vitvi11g01300	288.193	428.934	316.401	333.772	297.877
Vitvi11g01301	75.8336	97.0912	92.2536	76.2796	75.5466
Vitvi17g01426	4.17813	27.9487	10.5326	6.27945	10.7531
Vitvi17g01422	458.069	373.777	235.117	411.965	409.819
Vitvi17g01421	141.077	133.369	134.855	129.215	121.615
Vitvi09g01962	6.52217	0.613504	2.98389	0	0.427636
Vitvi09g01961	27.9079	38.7568	2.96873	0.832793	2.8267
Vitvi09g01960	7.3549	0	0	0	0
Vitvi14g01125	1483.45	1306.73	1409.48	1646.21	1408.67
Vitvi04g00549	636.574	821.474	688.657	688.256	663.703
Vitvi04g00548	161.655	133.183	130.628	104.746	165.615
Vitvi14g01124	299.14	508.13	151.408	195.629	269.625
Vitvi04g00543	1787.14	1747.45	1733.07	2159.48	1713.36
Vitvi17g00762	63.1581	54.2266	57.4864	42.4707	62.3933
Vitvi04g00541	170.59	152.057	207.147	207.309	197.887
Vitvi04g00540	163.306	158.122	89.0235	87.6494	111.002
Vitvi04g00546	929.755	479.782	970.117	579.381	625.284
Vitvi04g00545	35.9559	43.4894	22.409	53.6258	43.7162
Vitvi17g00764	88.5823	105.421	112.326	106.007	107.442
Vitvi14g01120	179.322	122.687	295.365	245.746	253.788
Vitvi07g00580	228.114	251.499	233.066	256.958	214.468
Vitvi07g00581	133.246	136.631	147.431	156.172	129.877
Vitvi07g00582	6.13514	13.7122	5.49963	8.01214	10.6589
Vitvi07g00587	428.438	482.426	374.981	578.052	322.956
Vitvi07g00589	1.36275	4.18512	2.70573	4.20732	8.23442
Vitvi06g00637	53.5108	86.9297	53.7364	140.505	41.9167
Vitvi06g00635	96.9869	89.8839	107.749	119.935	152.915
Vitvi06g00634	443.199	538.518	560.78	349.299	477.822
Vitvi06g00633	128.288	136.333	141.225	153.749	244.365
Vitvi06g00632	2994.15	2870.69	3096.77	2743.55	2842.29
Vitvi06g00631	370.21	494.393	291.574	475.268	397.188
Vitvi06g00630	90.8992	52.9773	72.5246	56.3717	107.441
Vitvi06g00639	4.61269	0	2.86227	0	0.427636
Vitvi17g00763	132.033	155.7	71.5591	86.0586	94.6957
Vitvi17g00761	813.719	1018.57	924.143	954.377	914.764
Vitvi18g01739	10.9569	8.0245	2.31965	9.77504	5.67373
Vitvi04g02033	3.32163	3.03035	4.11941	6.92408	10.1524
Vitvi04g02032	224.721	237.245	221.79	268.415	282.672
Vitvi04g02037	1.68551	4.65625	0	1.59849	1.6176
Vitvi04g02036	7.74006	0.96135	5.76725	12.0011	0
Vitvi04g02038	23.9244	22.6829	25.0996	26.4887	25.4758
Vitvi11g00554	74.0311	77.1359	59.3318	75.2218	106.569
Vitvi11g00555	43.5879	44.6112	61.4827	36.6361	37.527
Vitvi11g00552	14.5319	24.9726	10.2134	22.0181	20.063
Vitvi11g00550	52.0414	91.4375	68.2015	145.271	76.5572
Vitvi11g00551	14.4769	24.2478	11.9174	41.4447	23.3631
Vitvi06g00093	213.394	133.993	262.662	458.426	196.313
Vitvi06g00092	59.4532	63.6092	62.8766	61.9223	64.0415
Vitvi06g00091	784.282	1255.9	1184.04	587.473	1288.98
Vitvi06g00097	1208.7	1120.83	915.951	924.2	1110.75
Vitvi06g00096	152.901	224.143	245.879	170.888	271.346
Vitvi06g00095	670.175	837.15	677.968	975.466	907.418
Vitvi06g00094	122.243	101.573	157.965	181.613	227.639
Vitvi06g01947	4.05518	5.75998	9.18582	8.17655	6.8777
Vitvi06g01944	2.45956	5.06429	4.3094	2.90493	2.93998
Vitvi06g01941	2.58064	1.65102	4.73504	1.24591	3.04812
Vitvi06g01948	0.830873	1.07861	2.59023	1.9642	1.89762
Vitvi06g01949	16.3842	0.382915	11.6195	314.58	0
Vitvi07g01356	110.572	134.025	133.606	132.078	132.386
Vitvi07g01357	0.531875	0	2.24517	7.53849	5.44718
Vitvi07g01354	1341.37	391.06	392.705	244.77	690.213
Vitvi07g01355	25.3692	29.4726	27.4481	37.0018	24.4335
Vitvi12g00641	3.20241	3.73809	0.345056	0.772261	2.04524
Vitvi12g00645	4.7412	0.695692	4.86885	0.772261	4.27755
Vitvi12g00646	82.02	11.4679	108.557	186.222	144.89
Vitvi12g00649	12.2703	2.19228	6.93918	1.59192	1.00288
Vitvi01g00465	559.391	455.904	199.521	131.313	271.83
Vitvi14g01507	0.387022	0.306752	3.04321	1.59192	0.929078
Vitvi14g01506	372.378	377.481	443.579	443.458	364.557
Vitvi14g01505	147.682	167.731	206.135	177.799	130.151
Vitvi14g01504	166.137	191.067	196.505	206.071	205.493
Vitvi14g01503	1751.21	1546.59	2187.16	1658.69	1714.16
Vitvi14g01502	0.265937	0.99642	0.723563	1.11828	1.04235
Vitvi14g01501	138.604	112.137	126.375	111.765	131.757
Vitvi14g01500	318.51	537.647	263.146	298.778	350.179
Vitvi14g01509	449.514	380.25	366.316	411.093	532.248
Vitvi14g01508	0.443851	0	0.378508	0.352581	0
Vitvi15g00888	8.09775	3.03035	0.345056	2.30365	7.55222
Vitvi15g00880	141.055	182.238	186.57	167.525	125.56
Vitvi15g00881	243.395	288.86	320.509	262.788	230.043
Vitvi15g00882	1377.2	1104.36	1403.13	1363.98	842.757
Vitvi15g00883	2272.63	2886.06	3279.59	3095.49	2998.54
Vitvi15g00884	2318.66	2305.31	1980.96	2331.58	2076.5
Vitvi15g00885	8.93754	3.07145	5.75652	15.9769	8.79566
Vitvi15g00886	60.0582	57.2789	59.7345	61.7485	81.5564
Vitvi15g00887	64.7537	93.2011	66.5977	82.0828	40.3448
Vitvi19g00446	178.392	157.442	187.689	248.59	124.407
Vitvi05g00218	53.2386	29.9217	51.9503	10.0868	6.64228
Vitvi05g00219	2228.89	2158.63	2416.96	2486.26	2178.61
Vitvi05g00212	0.387022	1.69211	2.62368	0	0
Vitvi05g00213	36.9246	55.1146	46.5843	38.391	38.5579
Vitvi05g00210	6005.22	5116.69	5001.45	5860.02	6228.9
Vitvi05g00217	3664.59	4023.28	2472.88	3238.91	3205.2
Vitvi05g00214	798.006	463.295	708.041	2153.87	474.902
Vitvi05g00215	46.7903	35.0802	40.3704	50.7552	47.3842
Vitvi07g00006	0	0	0	0	0
Vitvi07g00002	0.443851	0	0.419536	0	0
Vitvi07g00009	28.7774	14.7869	23.0505	16.6149	16.6267
Vitvi14g00674	2040.07	2840.43	2204.8	2735.37	2376.65
Vitvi14g00672	15657	3783.82	4474.46	3434.4	5143.06
Vitvi14g00670	4.7999	2.41685	1.1431	0.765694	0.855272
Vitvi14g00679	511.657	365.239	666.427	357.937	940.842
Vitvi18g00341	3542.88	3714.29	3571.13	4294.71	2802.68
Vitvi19g00750	5.15386	6.608	9.57044	13.5824	10.1918
Vitvi16g00007	347.877	353.48	304.003	362.037	329.195
Vitvi16g00005	130.188	154.196	132.639	226.022	264.798
Vitvi16g00004	1.30592	1.99886	3.66642	0	3.82959
Vitvi16g00003	1372.1	1241.3	1245.79	1053.68	886.195
Vitvi16g00002	1447.2	1487.04	1481.82	1135.48	1749.28
Vitvi16g00009	2.51639	8.3412	4.78826	3.61665	5.61394
Vitvi16g00008	66.014	153.19	64.0638	130.262	113.327
Vitvi08g00015	621.992	557.196	811.163	404.216	1005.23
Vitvi08g00014	5.84544	8.75526	1.17655	1.53139	1.78435
Vitvi08g00017	5140.38	4874.41	3991.54	5618.29	4142.47
Vitvi08g00016	1548.79	1286.24	1382.8	1878.07	1334.1
Vitvi08g00011	439.279	568.373	245.039	589.679	352.271
Vitvi08g00013	952.944	735.785	1006.99	944.782	790.588
Vitvi08g00012	350.799	378.184	437.667	478.588	486.657
Vitvi08g00019	17.8186	23.115	13.5013	22.8919	10.2797
Vitvi08g00018	34314.5	23223.5	21229.8	22950.6	16298.4
Vitvi08g01940	4885.62	2791.31	3553.76	3056.18	2160.74
Vitvi08g01942	4.18556	6.69621	2.94286	5.31903	3.08759
Vitvi08g01943	1868.59	2003.1	1151.18	1458.18	1786.59
Vitvi08g01944	0	1.30317	4.18631	1.54452	1.50433
Vitvi08g01945	659.29	779.285	503.212	548.369	562.253
Vitvi08g01946	544.956	462.332	640.543	630.187	727.535
Vitvi08g01947	200.954	161.228	200.442	193.321	154.277
Vitvi08g01949	280.013	263.638	406.877	311.182	241.088
Vitvi15g00062	23.0475	5.75395	24.4764	30.4171	15.4431
Vitvi05g01588	0.652959	5.22264	0.378508	0	0
Vitvi05g02160	5.27494	21.2876	9.03686	10.1448	11.6758
Vitvi05g02166	437.609	515.534	607.898	856.66	596.408
Vitvi05g02167	53.3035	62.6911	60.765	65.2284	61.4044
Vitvi05g02165	9.53923	15.1136	5.35529	13.1904	9.79735
Vitvi05g01581	69.3193	120.817	86.1141	154.617	95.1555
Vitvi05g01580	40.521	23.6715	25.4476	33.8194	22.5676
Vitvi05g01585	11.0468	13.9468	8.22367	11.3236	10.0926
Vitvi05g01586	222.609	234.037	228.388	178.111	252.715
Vitvi18g01665	3084.76	2594.33	2894.22	2447.83	2192.26
Vitvi18g01662	1.27472	0.654598	5.86446	4.02977	4.51811
Vitvi18g01663	0	12.39	0	0	0.501442
Vitvi18g01661	1135.54	923.868	837.465	1032.35	303.96
Vitvi18g01668	4.59635	2.07503	0	0.83936	4.16428
Vitvi18g01669	45.9758	42.8267	1.44713	42.7077	27.8226
Vitvi13g01056	115.282	133.95	105.396	146.525	108.361
Vitvi13g01057	1031.26	1004.96	928.907	1095.3	849.498
Vitvi13g01053	1.18483	2.96021	2.21172	2.30365	1.93196
Vitvi08g01052	1.8066	6.00261	1.1431	10.5473	6.41573
Vitvi08g01053	654.43	643.924	730.116	1121.82	717.333
Vitvi08g01050	1.09681	2.34069	0.839072	30.2396	39.0416
Vitvi08g01056	435.042	368.174	337.323	34.1563	391.238
Vitvi08g01057	210.677	323.972	169.034	160.865	344.7
Vitvi08g01054	3754.3	3053.07	3471.98	3512.89	3191.32
Vitvi08g01055	16.4796	8.32313	0.419536	1.60505	2.11904
Vitvi08g01058	0.265937	0.306752	0.378508	2.24312	0
Vitvi08g01059	83.0359	40.1243	104.797	351.354	137.431
Vitvi11g01104	10.0161	21.5593	31.9171	8.54227	4.01666
Vitvi14g00146	0	0	0	0	0
Vitvi11g01105	142.414	135.127	188.228	102.62	136.5
Vitvi01g00890	2.60441	23.0931	18.2486	18.9831	35.2006
Vitvi01g00893	4.36347	3.76714	2.97631	4.36922	5.09848
Vitvi01g00898	43.3754	73.7177	42.576	22.0353	56.8188
Vitvi01g00899	57.6722	67.24	84.5559	92.9039	94.6805
Vitvi18g00203	0.443851	0	0	0.705162	0
Vitvi12g01994	1.48383	1.72718	0	0.413113	0
Vitvi12g01995	3.24103	2.65346	4.52379	4.44945	0
Vitvi02g00516	8.16014	3.94851	0.345056	14.0772	9.18895
Vitvi02g00517	86.993	70.7152	109.219	155.941	72.6858
Vitvi02g00514	4.86229	18.2923	16.3135	7.03858	17.1141
Vitvi02g00511	17.8717	1.34427	0.378508	3.9758	5.13282
Vitvi02g00519	707.305	706.228	966.485	911.791	1045.35
Vitvi14g01268	8.9743	29.4977	3.38069	6.99118	6.62195
Vitvi14g01269	28.0457	22.5206	28.1672	22.409	29.607
Vitvi14g01266	0	10.295	22.599	21.1617	1.04235
Vitvi14g00141	319.688	342.629	385.652	320.594	388.166
Vitvi14g01264	1343.54	1979.68	2352.29	2092.44	1761.67
Vitvi14g01265	160.677	213.58	226.117	402.97	399.9
Vitvi14g01262	5.0402	18.5831	44.6175	25.6177	4.98521
Vitvi14g01263	1187.62	1448.98	1324.86	1475.21	1110.76
Vitvi14g01260	33.4417	32.3134	73.1539	515.364	67.1583
Vitvi08g02084	999.382	976.687	1030.95	834.099	815.424
Vitvi08g02085	417.573	230.089	219.61	121.679	203.153
Vitvi08g02086	6721.93	3466.72	6202.23	2684.85	6147.59
Vitvi08g02087	2704.39	1610.79	2218.24	2544.69	2155.29
Vitvi08g02080	0	0	0	0	0.427636
Vitvi08g02088	311.356	389.555	442.35	364.602	473.514
Vitvi08g02089	7.12759	5.88326	11.2745	4.39548	5.84048
Vitvi13g02337	20.9605	21.1803	12.9936	1.24591	28.4361
Vitvi13g02334	1.45077	2.03996	0	0.832793	1.28291
Vitvi13g02335	237.704	406.874	200.959	511.892	481.016
Vitvi13g02332	1061.24	720.933	570.159	500.079	588.891
Vitvi13g02333	1441.24	1103.67	1798.66	1515.18	1390.8
Vitvi13g00792	1.36275	4.79863	1.59609	0.41968	0.929078
Vitvi13g00793	4037.58	3991.85	2984.07	2249.01	3931.87
Vitvi13g00790	0	2.30562	0	0	0.855272
Vitvi13g01440	27.7412	31.2207	5.28081	17.5834	25.7825
Vitvi13g01443	0	0.96135	0	2.85096	0.427636
Vitvi13g01445	19.8874	29.2239	38.6542	39.6686	7.99386
Vitvi13g01449	10.161	17.2116	9.49743	15.8532	15.5449
Vitvi13g01448	30.8849	20.7134	30.0779	21.7866	39.7301
Vitvi17g01418	327.998	393.003	334.87	434.661	425.766
Vitvi09g00502	52.9496	1128	101.946	97.1715	1113.4
Vitvi09g00503	0.531875	0.306752	0	1.19194	0
Vitvi09g00500	33.4599	105.995	16.6662	5.54802	25.2759
Vitvi09g00504	12.8627	60.4064	22.4395	85.8888	36.4555
Vitvi09g00505	45.2775	188.164	3.31379	177.981	151.424
Vitvi11g00398	397.183	217.611	535.436	141.092	374.86
Vitvi11g00399	637.146	583.448	644.338	621.582	831.717
Vitvi16g01019	0	2.84086	0	0.352581	0
Vitvi11g00390	501.726	517.122	513.215	500.078	571.816
Vitvi11g00393	2136.56	2647.24	2573.5	2420.78	1825.06
Vitvi11g00394	450.469	326.384	445.419	142.855	295.852
Vitvi11g00395	528.746	518.352	878.424	575.442	663.375
Vitvi11g00396	547.594	476.876	699.934	497.817	539.271
Vitvi11g00397	1142.16	1039.15	978.083	845.529	1339.83
Vitvi16g00768	14.6913	1.07861	10.2864	2.17602	4.67085
Vitvi16g00764	8.26637	10.3401	3.00219	11.6853	1.04235
Vitvi16g00760	0	1.69211	1.17655	0	2.4334
Vitvi18g02878	4.1525	5.15852	22.976	6.04794	4.01666
Vitvi18g02879	0	54.8412	65.0563	26.736	0
Vitvi14g00069	153.855	205.746	158.942	155.383	158.397
Vitvi18g02872	2.16056	0.306752	6.40561	0.832793	0
Vitvi18g02870	1.09681	62.9535	84.9174	15.2651	0.614715
Vitvi18g02876	2.04877	0.654598	0.690112	1.66559	2.58614
Vitvi18g02874	0.918897	2.42287	29.523	37.1702	40.0406
Vitvi18g02875	0	0	13.4466	0	0
Vitvi19g02165	2.85401	54.6456	181.385	99.1543	74.969
Vitvi19g02164	33.7716	175.513	206.378	143.56	295.212
Vitvi17g00473	122.558	106.67	140.835	118.161	98.2926
Vitvi19g02161	4.08824	2.76469	16.0247	7.05828	10.8066
Vitvi04g00947	8.26637	10.3812	8.87422	7.91877	8.32736
Vitvi03g01788	1.09681	0.765831	1.41368	2.0313	5.05902
Vitvi03g01785	74.1901	165.833	183.694	57.2939	166.264
Vitvi03g01786	68.3915	22.6669	74.0098	21.8749	70.1134
Vitvi03g01783	5.2805	3.84933	7.22953	5.31903	7.65917
Vitvi17g01357	1.15364	1.83841	0.419536	4.10343	8.64804
Vitvi12g02388	42.6764	135.711	11.4234	15.3705	30.8021
Vitvi12g02389	14.3778	46.162	40.6346	2.6628	2.84703
Vitvi17g00470	5.18505	1.46152	5.67447	7.33719	5.44718
Vitvi03g00786	54.3985	42.9812	93.2385	28.683	28.8892
Vitvi03g00785	81.3585	192.581	209.23	83.1051	258.687
Vitvi03g00782	906.364	768.411	897.076	893.084	835.202
Vitvi03g00783	1338.45	1254.68	1173.08	1310	615.853
Vitvi03g00780	1012.55	630.712	666.685	812.655	476.085
Vitvi03g00781	2.99143	2.49904	1.1431	3.27064	0.427636
Vitvi12g02382	71.2718	68.015	42.7127	82.0712	56.3263
Vitvi09g01757	0.709788	0	1.06862	0	0.427636
Vitvi09g01753	41.8879	24.754	45.0475	5.56772	23.4993
Vitvi12g02381	422.702	685.72	318.847	437.982	450.414
Vitvi09g01759	1.8066	2.41685	3.99779	3.55612	6.529
Vitvi06g01290	79.5423	74.0594	69.8143	64.456	79.5495
Vitvi06g01296	24.7204	44.9881	55.7154	42.3405	38.4066
Vitvi06g01297	32.1926	35.037	43.1003	40.0015	63.0627
Vitvi06g01294	3.41151	0.613504	1.86666	6.75966	4.81846
Vitvi06g01295	0.443851	3.15966	1.48058	1.95763	4.74465
Vitvi06g01298	2539.84	1256.42	2345.72	3362.31	1405.49
Vitvi17g00475	4.06447	2.03393	8.55042	1.59849	7.95952
Vitvi06g01748	353.1	126.376	253.577	103.562	99.9621
Vitvi06g01749	6.81187	0.730761	1.21758	2.43785	0.427636
Vitvi17g00474	304.875	303.817	309.532	308.328	400.148
Vitvi06g01740	204.911	974.387	458.332	290.665	491.295
Vitvi06g01743	45.7889	191.751	141.276	11.1788	123.835
Vitvi06g01744	0	21.9773	3.38827	5.36643	1.89762
Vitvi01g00468	314.864	518.243	234.878	869.833	735.926
Vitvi10g01658	10.1298	17.6048	2.58265	13.835	27.0056
Vitvi01g00463	0	3.91344	0	0	1.35671
Vitvi01g00462	2.78975	1.80334	2.40171	2.07213	4.05613
Vitvi10g01657	595.518	702.971	670.523	595.517	598.224
Vitvi01g00464	67.4135	67.0894	40.124	10.1145	31.73
Vitvi01g00467	146.786	358.059	270.925	453.838	290.248
Vitvi12g00937	61.9038	55.9517	93.7585	68.8858	99.9698
Vitvi12g00936	39.3786	35.9581	43.6414	41.2762	70.1134
Vitvi12g00935	14.7336	18.4839	23.1767	17.7398	31.8178
Vitvi12g00931	59.7518	73.1965	76.9161	53.1299	67.0107
Vitvi12g00930	2.07254	1.42043	1.90769	3.48246	2.51234
Vitvi17g00479	184.969	166.997	181.142	188.814	205.147
Vitvi13g01364	4.37795	3.14761	1.25861	14.164	4.25722
Vitvi17g00478	325.839	292.247	261.591	295.917	340.395
Vitvi01g00289	1.74977	1.42043	3.65885	1.25247	3.86392
Vitvi01g00288	131.335	148.27	159.383	107.626	187.344
Vitvi01g00284	0	1.7743	2.5978	3.07591	13.8395
Vitvi01g00287	1255.43	1130.07	1121.5	931.832	1104.23
Vitvi01g00286	12.7561	6.07878	9.96114	1.54452	4.73952
Vitvi01g00281	82.6622	68.3667	60.7196	55.1074	55.261
Vitvi01g00280	106.781	201.533	432.327	363.19	388.002
Vitvi01g00282	24.1424	16.0118	10.2544	316.942	58.8538
Vitvi12g00061	181.962	394.115	129.512	113.013	177.463
Vitvi12g00060	66.3768	116.264	150.985	107.085	149.843
Vitvi12g00062	1.59749	1.69211	0	1.19194	1.22943
Vitvi12g00065	156.428	147.913	164.588	159.874	124.387
Vitvi12g00064	528.028	523.396	675.555	620.525	757.336
Vitvi12g00067	54.1779	36.241	37.9459	46.557	17.375
Vitvi12g00066	226.956	161.441	87.3378	147.489	122.856
Vitvi12g00068	176.599	204.508	215.315	186.785	82.922
Vitvi13g01361	2579.85	480.185	1627.32	358.918	258.381
Vitvi14g02867	1.30592	0.730761	0.419536	0.413113	1.93196
Vitvi14g02866	74.497	46.8936	15.8652	8.92911	8.30822
Vitvi14g02860	2240.76	1202.9	913.34	1486.88	2130.81
Vitvi14g02862	2.58064	0	1.1431	0.765694	0
Vitvi14g02869	19.539	104.997	7.73723	59.9751	90.4541
Vitvi07g00625	39.9713	73.1544	41.5635	37.086	38.4867
Vitvi07g00624	18.5633	20.3263	23.8364	29.1779	17.5023
Vitvi07g00627	0.265937	0.654598	2.01562	1.60505	0.427636
Vitvi07g00626	32.7409	47.1011	34.337	18.8581	37.8528
Vitvi07g00621	21.9823	22.5827	20.4041	17.028	15.0778
Vitvi07g00620	163.345	283.714	157.219	139.681	187.247
Vitvi07g00622	32.9444	36.8184	37.1052	33.2812	28.0772
Vitvi07g00629	0	0	0	4.68753	0
Vitvi04g01261	325.919	333.629	214.524	300.793	266.362
Vitvi04g01260	6.78997	12.8823	5.22906	20.1514	18.299
Vitvi04g01263	125.407	88.1928	81.6208	106.283	98.0024
Vitvi04g01262	69.3408	63.7003	52.9489	61.4841	47.4416
Vitvi04g01265	58.2679	66.6094	164.704	132.158	149.781
Vitvi04g01266	346.981	365.61	533.854	506.524	561.52
Vitvi12g01813	8.62776	9.87496	13.9255	13.2469	16.6076
Vitvi12g01812	92.376	62.4754	71.649	84.0234	49.2411
Vitvi12g01811	0.652959	1.99886	2.32723	2.79699	1.00288
Vitvi12g01810	11.7823	11.9128	6.52869	10.4474	14.262
Vitvi12g01816	1.95145	4.60913	2.25275	0	3.88938
Vitvi12g01815	14.5007	3.46039	12.1135	1.53795	4.12994
Vitvi15g00457	110.917	79.4135	48.3553	35.1309	80.0801
Vitvi15g00455	0.918897	0.306752	0.378508	0	5.09848
Vitvi15g00452	606.458	606.681	867.669	1197.15	1259.02
Vitvi15g00459	12.7654	6.73338	797.646	453.797	2336.73
Vitvi15g00458	110.339	96.205	156.051	121.145	151.877
Vitvi18g02670	1.48383	4.38064	0.690112	0	9.2221
Vitvi18g02671	0	0.730761	0.345056	0	3.40195
Vitvi18g02672	0	0.765831	0	0	3.16139
Vitvi13g01208	0	0.306752	0	0	3.75578
Vitvi18g02673	42.0309	109.24	80.2341	32.0458	29.0903
Vitvi18g02675	0.265937	0	0.798043	1.17881	1.43052
Vitvi17g01045	5374.56	3552.65	4627.13	5363.28	5074.37
Vitvi12g02383	8.17649	19.0171	11.3641	19.0331	25.1029
Vitvi15g01324	4.51575	17.9236	1.82563	1.65902	6.95664
Vitvi15g01323	2.45956	14.2245	7.1885	1.53795	4.87194
Vitvi14g01406	390.174	344.561	516.475	337.097	475.998
Vitvi14g01404	5.21811	8.98977	161.735	23.4799	41.2765
Vitvi14g01405	210.432	260.438	293.4	234.201	230.533
Vitvi05g00399	10827.1	8910.6	8948.78	9525.74	8415.94
Vitvi05g00398	1917.93	1431.11	2101.95	2255.25	1546.5
Vitvi05g00397	183.158	174.494	239.959	228.857	228.425
Vitvi05g00396	212.416	175.222	214.488	169.415	157.069
Vitvi05g00395	706.786	739.547	764.893	1215	778.693
Vitvi05g00392	58.0648	78.9853	75.2531	116.022	75.9679
Vitvi05g00391	1390.24	1608.22	1418	1350.58	1472.31
Vitvi05g00390	1383.48	1165.39	1255.76	990.908	1079.84
Vitvi14g01717	317.329	203.19	254.267	230.493	200.467
Vitvi14g01714	1650.24	1542.78	1575.23	1492.45	1402.72
Vitvi14g01715	3257.27	2856.78	2796.52	3139.55	2771.36
Vitvi14g01400	449.063	296.601	428.2	246	262.411
Vitvi14g01710	485.558	298.039	541.747	542.819	532.729
Vitvi14g01401	322.283	196.086	493.643	198.39	115.962
Vitvi14g01718	208.266	213.701	276.549	200.833	356.409
Vitvi14g01719	103.213	121.085	154.381	102.435	136.462
Vitvi17g00307	51.4234	67.3745	78.477	118.536	76.2391
Vitvi17g00306	72.7541	138.939	109.841	230.244	131.592
Vitvi17g00738	193.372	255.225	225.732	284.12	287.631
Vitvi17g00739	1225.62	915.525	1112.03	1231	1116.96
Vitvi19g00185	160.729	202.69	128.91	123.235	106.675
Vitvi19g00184	543.764	521.925	473.076	320.292	485.62
Vitvi19g00186	378.389	256.886	180.401	51.5694	1534
Vitvi19g00181	80.5582	28.089	36.1779	7.17934	9.40918
Vitvi19g00180	24.4013	24.9315	30.0095	25.427	23.3134
Vitvi19g00182	29.0051	44.4689	31.3365	39.0463	43.9147
Vitvi19g00189	395.989	261.738	387.18	275.032	323.01
Vitvi19g00188	0.387022	0.306752	1.48058	0	0
Vitvi08g00939	9968.73	7974.88	9669.81	6520.55	9280.09
Vitvi08g00933	86.8779	57.5875	104.506	34.9836	119.865
Vitvi08g00930	248.615	163.659	355.209	544.377	143.289
Vitvi08g00931	200.011	192.525	227.525	233.363	185.917
Vitvi08g00936	5.45099	13.7204	15.4759	29.2409	24.4538
Vitvi08g00937	558.637	510.699	793.056	556.428	637.754
Vitvi08g00934	97.6272	47.49	120.469	93.5747	142.526
Vitvi08g00935	151.893	149.397	130.364	82.3406	153.996
Vitvi16g01562	1268.58	1027.2	1117	1480.11	1131.62
Vitvi16g01560	66.5659	65.2401	64.6383	48.0056	95.0128
Vitvi11g01357	0	0	0	4.38892	0
Vitvi11g01359	10.1354	9.48392	9.57948	7.02545	7.45808
Vitvi16g00219	1.5076	8.55974	2.8608	6.92408	12.036
Vitvi17g01654	1.92768	0.382915	1.44713	0.413113	0.501442
Vitvi19g02128	3.62062	0.382915	0.419536	2.65623	2.47287
Vitvi17g00730	25.0963	29.282	25.5799	35.4941	31.091
Vitvi02g00337	297.923	329.602	368.603	314.445	300.419
Vitvi02g00335	317.52	309.089	305.825	270.548	283.643
Vitvi02g00330	78.2954	91.3854	97.8748	143.908	114.647
Vitvi02g00331	10.0492	9.52109	2.24517	3.56926	2.3596
Vitvi02g00338	1469.81	982.471	1024.36	1055.8	857.485
Vitvi02g00339	374.08	293.317	288.728	246.092	185.025
Vitvi03g00540	1529.2	1453.22	1554.15	1702.81	1618.43
Vitvi03g00541	190.203	115.863	138.056	121.747	158.704
Vitvi03g00542	156.695	139.605	186.763	438.836	354.937
Vitvi03g00543	548.174	490.173	539.625	615.762	621.459
Vitvi03g00544	0	0.382915	0	1.11828	8.58825
Vitvi03g00545	16360.4	11904.5	17062.8	10458.7	9642.14
Vitvi03g00547	614.904	575.936	557.952	708.723	847.311
Vitvi03g00548	98.0008	211.922	145.441	331.336	116.455
Vitvi03g00549	47.2382	95.1699	70.3889	59.7488	94.8141
Vitvi17g00731	312.54	289.818	304.63	263.566	301.609
Vitvi18g02506	0	0	0	0	0
Vitvi18g02502	11.6779	3.87837	10.4596	3.77451	4.4443
Vitvi18g02503	123.418	390.682	160.779	81.7579	255.7
Vitvi18g02500	154.218	142.597	146.633	145.017	135.091
Vitvi18g02501	52.3683	50.9206	41.5985	43.1536	47.2518
Vitvi17g00732	203.043	220.951	200.515	182.082	212.915
Vitvi18g02508	3.20241	1.07258	4.59366	3.84817	4.99922
Vitvi18g02509	0.387022	1.80334	5.91159	15.373	3.51522
Vitvi08g00205	121.09	79.2672	284.634	305.847	185.352
Vitvi08g00207	45.2184	44.6995	25.9006	108.987	98.4771
Vitvi08g00200	2908.28	3198.15	2865.09	3346.49	2981.08
Vitvi08g00201	313.641	239.69	288.05	236.891	309.523
Vitvi08g00202	1.45077	4.77561	1.97459	0.832793	4.48377
Vitvi08g00203	20.3294	19.3649	10.3807	14.8928	19.5959
